date,circulating,bridgedTo,bridgedTo_bridges_not-found_not-found_amount,minted,chain,peg_type,bridgedTo_bridges_not-found_ethereum_amount
2024-12-24,68986119.0,,,78257381.0,Ethereum,peggedUSD,
2024-12-25,68820896.0,,,78247427.0,Ethereum,peggedUSD,
2024-12-26,69097172.0,,,78725447.0,Ethereum,peggedUSD,
2024-12-27,68211545.0,,,77860291.0,Ethereum,peggedUSD,
2024-12-28,67957570.0,,,77609002.0,Ethereum,peggedUSD,
2024-12-29,68353656.0,,,77942562.0,Ethereum,peggedUSD,
2024-12-30,68272434.0,,,77719244.0,Ethereum,peggedUSD,
2024-12-31,68106687.0,,,77503098.0,Ethereum,peggedUSD,
2025-01-01,67567601.0,,,76852048.0,Ethereum,peggedUSD,
2025-01-02,67817037.0,,,77060968.0,Ethereum,peggedUSD,
2025-01-03,68225556.0,,,77478199.0,Ethereum,peggedUSD,
2025-01-04,68519029.0,,,77692813.0,Ethereum,peggedUSD,
2025-01-05,68819857.0,,,77993641.0,Ethereum,peggedUSD,
2025-01-06,70349581.0,,,79277556.0,Ethereum,peggedUSD,
2025-01-07,72588100.0,,,81516075.0,Ethereum,peggedUSD,
2025-01-08,72629420.0,,,81557394.0,Ethereum,peggedUSD,
2025-01-09,72133253.0,,,81010867.0,Ethereum,peggedUSD,
2025-01-10,67396881.0,,,76434197.0,Ethereum,peggedUSD,
2025-01-11,67981224.0,,,76928766.0,Ethereum,peggedUSD,
2025-01-12,67843553.0,,,76831819.0,Ethereum,peggedUSD,
2025-01-13,71054554.0,,,80092344.0,Ethereum,peggedUSD,
2025-01-14,64353743.0,,,73547176.0,Ethereum,peggedUSD,
2025-01-15,59490614.0,,,68752039.0,Ethereum,peggedUSD,
2025-01-16,65040860.0,,,74352615.0,Ethereum,peggedUSD,
2025-01-17,69740732.0,,,79172781.0,Ethereum,peggedUSD,
2025-01-18,73940817.0,,,83372634.0,Ethereum,peggedUSD,
2025-01-19,75213678.0,,,84678076.0,Ethereum,peggedUSD,
2025-01-20,75121600.0,,,84585998.0,Ethereum,peggedUSD,
2025-01-21,74429721.0,,,84012677.0,Ethereum,peggedUSD,
2025-01-22,73909647.0,,,83492603.0,Ethereum,peggedUSD,
2025-01-23,70628074.0,,,80452076.0,Ethereum,peggedUSD,
2025-01-24,69796300.0,,,79620303.0,Ethereum,peggedUSD,
2025-01-25,69694409.0,,,79518429.0,Ethereum,peggedUSD,
2025-01-26,69088465.0,,,78801117.0,Ethereum,peggedUSD,
2025-01-27,68653766.0,,,78181615.0,Ethereum,peggedUSD,
2025-01-28,65124991.0,,,74652840.0,Ethereum,peggedUSD,
2025-01-29,65127123.0,,,74688835.0,Ethereum,peggedUSD,
2025-01-30,66307747.0,,,75862358.0,Ethereum,peggedUSD,
2025-01-31,67841023.0,,,77320655.0,Ethereum,peggedUSD,
2025-02-01,67975658.0,,,77455290.0,Ethereum,peggedUSD,
2025-02-02,69192697.0,,,78639395.0,Ethereum,peggedUSD,
2025-02-03,67937776.0,,,77261940.0,Ethereum,peggedUSD,
2025-02-04,58366465.0,,,67690629.0,Ethereum,peggedUSD,
2025-02-05,59619092.0,,,68934562.0,Ethereum,peggedUSD,
2025-02-06,61316742.0,,,70401998.0,Ethereum,peggedUSD,
2025-02-07,64276914.0,,,73285142.0,Ethereum,peggedUSD,
2025-02-08,64055013.0,,,73057247.0,Ethereum,peggedUSD,
2025-02-09,63575585.0,,,72577815.0,Ethereum,peggedUSD,
2025-02-10,63384398.0,,,72386779.0,Ethereum,peggedUSD,
2025-02-11,62087988.0,,,71090887.0,Ethereum,peggedUSD,
2025-02-12,62106579.0,,,71109478.0,Ethereum,peggedUSD,
2025-02-13,62361638.0,,,71364537.0,Ethereum,peggedUSD,
2025-02-14,62185323.0,,,71113626.0,Ethereum,peggedUSD,
2025-02-15,58677798.0,,,67556177.0,Ethereum,peggedUSD,
2025-02-16,58740635.0,,,67564983.0,Ethereum,peggedUSD,
2025-02-17,58828790.0,,,67595045.0,Ethereum,peggedUSD,
2025-02-18,59042960.0,,,67681548.0,Ethereum,peggedUSD,
2025-02-19,58267290.0,,,66905878.0,Ethereum,peggedUSD,
2025-02-20,58228798.0,,,66782680.0,Ethereum,peggedUSD,
2025-02-21,58563459.0,,,66983160.0,Ethereum,peggedUSD,
2025-02-22,59919741.0,,,68339655.0,Ethereum,peggedUSD,
2025-02-23,59217763.0,,,67557606.0,Ethereum,peggedUSD,
2025-02-24,60708537.0,,,68988130.0,Ethereum,peggedUSD,
2025-02-25,59429787.0,,,67664929.0,Ethereum,peggedUSD,
2025-02-26,56969664.0,,,65110780.0,Ethereum,peggedUSD,
2025-02-27,56894311.0,,,64884874.0,Ethereum,peggedUSD,
2025-02-28,56562936.0,,,64548712.0,Ethereum,peggedUSD,
2025-03-01,51464141.0,,,58630585.0,Ethereum,peggedUSD,
2025-03-02,47284466.0,,,54453964.0,Ethereum,peggedUSD,
2025-03-03,46179177.0,,,53483601.0,Ethereum,peggedUSD,
2025-03-04,47162572.0,,,54467030.0,Ethereum,peggedUSD,
2025-03-05,48122895.0,,,55427354.0,Ethereum,peggedUSD,
2025-03-06,48540234.0,,,56606766.0,Ethereum,peggedUSD,
2025-03-07,49343953.0,,,57410485.0,Ethereum,peggedUSD,
2025-03-08,49428173.0,,,57468308.0,Ethereum,peggedUSD,
2025-03-09,52471500.0,,,60525822.0,Ethereum,peggedUSD,
2025-03-10,52581662.0,,,60395379.0,Ethereum,peggedUSD,
2025-03-11,54200175.0,,,61971045.0,Ethereum,peggedUSD,
2025-03-12,53099035.0,,,60874983.0,Ethereum,peggedUSD,
2025-03-13,53477661.0,,,61253609.0,Ethereum,peggedUSD,
2025-03-14,53353114.0,,,61065577.0,Ethereum,peggedUSD,
2025-03-15,54426670.0,,,62130644.0,Ethereum,peggedUSD,
2025-03-16,54328852.0,,,62037928.0,Ethereum,peggedUSD,
2025-03-17,53728663.0,,,61246071.0,Ethereum,peggedUSD,
2025-03-18,53578315.0,,,61075527.0,Ethereum,peggedUSD,
2025-03-19,53684552.0,,,61185203.0,Ethereum,peggedUSD,
2025-03-20,53344099.0,,,60844750.0,Ethereum,peggedUSD,
2025-03-21,57028576.0,,,64306165.0,Ethereum,peggedUSD,
2025-03-22,71499195.0,,,78854517.0,Ethereum,peggedUSD,
2025-03-23,74820258.0,,,82156475.0,Ethereum,peggedUSD,
2025-03-24,77079160.0,,,84492380.0,Ethereum,peggedUSD,
2025-03-25,79021648.0,,,86402164.0,Ethereum,peggedUSD,
2025-03-26,80018021.0,,,87308052.0,Ethereum,peggedUSD,
2025-03-27,79253839.0,,,86570634.0,Ethereum,peggedUSD,
2025-03-28,78399373.0,,,85661209.0,Ethereum,peggedUSD,
2025-03-29,78863542.0,,,86198275.0,Ethereum,peggedUSD,
2025-03-30,78745266.0,,,86248999.0,Ethereum,peggedUSD,
2025-03-31,77981572.0,,,85694486.0,Ethereum,peggedUSD,
2025-04-01,80634641.0,,,88376731.0,Ethereum,peggedUSD,
2025-04-02,80778465.0,,,88562495.0,Ethereum,peggedUSD,
2025-04-03,82291246.0,,,90150393.0,Ethereum,peggedUSD,
2025-04-04,83372779.0,,,91269441.0,Ethereum,peggedUSD,
2025-04-05,115264916.0,,,123200051.0,Ethereum,peggedUSD,
2025-04-06,108580913.0,,,116535921.0,Ethereum,peggedUSD,
2025-04-07,109499363.0,,,117461871.0,Ethereum,peggedUSD,
2025-04-08,113199472.0,,,121189877.0,Ethereum,peggedUSD,
2025-04-09,110168169.0,,,118146858.0,Ethereum,peggedUSD,
2025-04-10,111008327.0,,,118989600.0,Ethereum,peggedUSD,
2025-04-11,113223215.0,,,121205493.0,Ethereum,peggedUSD,
2025-04-12,118919767.0,,,127061598.0,Ethereum,peggedUSD,
2025-04-13,135635667.0,,,143942579.0,Ethereum,peggedUSD,
2025-04-14,138690559.0,,,147138240.0,Ethereum,peggedUSD,
2025-04-15,139234973.0,,,147690336.0,Ethereum,peggedUSD,
2025-04-16,141078520.0,,,149603946.0,Ethereum,peggedUSD,
2025-04-17,141002238.0,,,149613372.0,Ethereum,peggedUSD,
2025-04-18,141303580.0,,,150293562.0,Ethereum,peggedUSD,
2025-04-19,141321821.0,,,150341803.0,Ethereum,peggedUSD,
2025-04-20,142858015.0,,,151877998.0,Ethereum,peggedUSD,
2025-04-21,146676353.0,,,155701355.0,Ethereum,peggedUSD,
2025-04-22,148249746.0,,,157274830.0,Ethereum,peggedUSD,
2025-04-23,145062563.0,,,154120647.0,Ethereum,peggedUSD,
2025-04-24,145110834.0,,,154252886.0,Ethereum,peggedUSD,
2025-04-25,145924364.0,,,155275444.0,Ethereum,peggedUSD,
2025-04-26,144507565.0,,,154360794.0,Ethereum,peggedUSD,
2025-04-27,141721961.0,,,151888782.0,Ethereum,peggedUSD,
2025-04-28,143896450.0,,,154192234.0,Ethereum,peggedUSD,
2025-04-29,150040673.0,,,160585449.0,Ethereum,peggedUSD,
2025-04-30,149688356.0,,,160256882.0,Ethereum,peggedUSD,
2025-05-01,150327728.0,,,160881319.0,Ethereum,peggedUSD,
2025-05-02,155157408.0,,,165650404.0,Ethereum,peggedUSD,
2025-05-03,150257613.0,,,160805609.0,Ethereum,peggedUSD,
2025-05-04,148942273.0,,,159574259.0,Ethereum,peggedUSD,
2025-05-05,147938714.0,,,158594592.0,Ethereum,peggedUSD,
2025-05-06,151535541.0,,,162439892.0,Ethereum,peggedUSD,
2025-05-07,159868864.0,,,170793215.0,Ethereum,peggedUSD,
2025-05-08,164761034.0,,,175735403.0,Ethereum,peggedUSD,
2025-05-09,168357320.0,,,179486984.0,Ethereum,peggedUSD,
2025-05-10,167266675.0,,,178436342.0,Ethereum,peggedUSD,
2025-05-11,166456067.0,,,177934270.0,Ethereum,peggedUSD,
2025-05-12,156397274.0,,,167882377.0,Ethereum,peggedUSD,
2025-05-13,157236472.0,,,168801575.0,Ethereum,peggedUSD,
2025-05-14,157595057.0,,,169259318.0,Ethereum,peggedUSD,
2025-05-15,157033922.0,,,169020477.0,Ethereum,peggedUSD,
2025-05-16,157775659.5944404,,,169718921.791917,Ethereum,peggedUSD,
2023-06-23,30110.0,30110.0,30110.0,,zkSync Era,peggedUSD,
2023-06-24,31159.0,31159.0,31159.0,,zkSync Era,peggedUSD,
2023-06-25,31159.0,31159.0,31159.0,,zkSync Era,peggedUSD,
2023-06-26,31159.0,31159.0,31159.0,,zkSync Era,peggedUSD,
2023-06-27,31159.0,31159.0,31159.0,,zkSync Era,peggedUSD,
2023-06-28,31159.0,31159.0,31159.0,,zkSync Era,peggedUSD,
2023-06-29,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-06-30,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-01,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-02,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-03,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-04,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-05,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-06,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-07,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-08,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-09,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-10,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-11,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-12,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-13,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-14,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-15,31156.0,31156.0,31156.0,,zkSync Era,peggedUSD,
2023-07-16,14494.0,14494.0,14494.0,,zkSync Era,peggedUSD,
2023-07-17,14494.0,14494.0,14494.0,,zkSync Era,peggedUSD,
2023-07-18,14494.0,14494.0,14494.0,,zkSync Era,peggedUSD,
2023-07-19,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-20,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-21,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-22,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-23,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-24,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-25,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-26,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-27,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-28,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-29,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-30,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-07-31,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-01,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-02,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-03,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-04,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-05,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-06,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-07,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-08,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-09,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-10,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-11,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-12,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-13,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-14,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-15,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-16,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-17,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-18,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-19,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-20,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-21,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-22,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-23,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-24,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-25,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-26,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-27,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-28,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-29,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-30,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-08-31,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-01,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-02,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-03,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-04,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-05,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-06,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-07,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-08,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-09,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-10,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-11,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-12,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-13,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-14,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-15,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-16,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-17,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-18,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-19,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-20,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-21,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-22,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-23,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-24,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-25,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-26,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-27,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-28,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-29,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-09-30,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-01,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-02,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-03,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-04,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-05,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-06,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-07,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-08,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-09,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-10,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-11,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-12,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-13,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-14,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-15,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-16,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-17,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-18,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-19,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-20,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-21,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-22,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-23,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-24,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-25,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-26,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-27,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-28,16994.0,16994.0,16994.0,,zkSync Era,peggedUSD,
2023-10-29,16993.0,16993.0,16993.0,,zkSync Era,peggedUSD,
2023-10-30,16993.0,16993.0,16993.0,,zkSync Era,peggedUSD,
2023-10-31,16993.0,16993.0,16993.0,,zkSync Era,peggedUSD,
2023-11-01,16993.0,16993.0,16993.0,,zkSync Era,peggedUSD,
2023-11-02,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-03,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-04,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-05,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-06,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-07,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-08,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-09,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-10,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-11,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-12,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-13,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-14,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-15,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-16,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-17,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-18,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-19,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-20,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-21,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-22,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-23,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-24,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-25,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-26,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-27,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-28,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-29,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-11-30,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-01,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-02,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-03,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-04,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-05,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-06,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-07,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-08,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-09,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-10,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-11,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-12,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-13,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-14,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-15,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-16,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-17,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-18,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-19,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-20,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-21,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-22,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-23,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-24,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-25,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-26,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-27,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-28,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-29,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-30,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2023-12-31,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-01,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-02,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-03,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-04,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-05,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-06,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-07,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-08,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-09,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-10,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-11,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-12,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-13,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-14,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-15,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-16,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-17,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-18,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-19,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-20,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-21,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-22,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-23,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-24,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-25,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-26,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-27,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-28,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-29,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-30,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-01-31,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-01,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-02,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-03,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-04,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-05,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-06,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-07,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-08,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-09,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
2024-02-10,16992.0,16992.0,16992.0,,zkSync Era,peggedUSD,
